_id,opportunityId,currentOpportunityStatus.name,currentOpportunityStatus.updatedAt,updated_at,factFindSent.date[0],updatedAt,deletedAt,assignedUserId[0],assignee[0].name,assignee[0].avatar,assignee[0].email,opportunityName,created_at,opportunityStatusHistory[0].oldStatus,opportunityStatusHistory[1].oldStatus,opportunityStatusHistory[2].oldStatus,opportunityStatusHistory[3].oldStatus,opportunityStatusHistory[4].oldStatus,opportunityStatusHistory[5].oldStatus,opportunityStatusHistory[6].oldStatus,opportunityStatusHistory[7].oldStatus,opportunityStatusHistory[8].oldStatus,opportunityStatusHistory[9].oldStatus,opportunityStatusHistory[10].oldStatus,opportunityStatusHistory[11].oldStatus,opportunityStatusHistory[12].oldStatus,opportunityStatusHistory[13].oldStatus,opportunityStatusHistory[14].oldStatus,opportunityStatusHistory[0].newStatus,opportunityStatusHistory[1].newStatus,opportunityStatusHistory[2].newStatus,opportunityStatusHistory[3].newStatus,opportunityStatusHistory[4].newStatus,opportunityStatusHistory[5].newStatus,opportunityStatusHistory[6].newStatus,opportunityStatusHistory[7].newStatus,opportunityStatusHistory[8].newStatus,opportunityStatusHistory[9].newStatus,opportunityStatusHistory[10].newStatus,opportunityStatusHistory[11].newStatus,opportunityStatusHistory[12].newStatus,opportunityStatusHistory[13].newStatus,opportunityStatusHistory[14].newStatus,opportunityStatusHistory[0].updateDate,opportunityStatusHistory[1].updateDate,opportunityStatusHistory[2].updateDate,opportunityStatusHistory[3].updateDate,opportunityStatusHistory[4].updateDate,opportunityStatusHistory[5].updateDate,opportunityStatusHistory[6].updateDate,opportunityStatusHistory[7].updateDate,opportunityStatusHistory[8].updateDate,opportunityStatusHistory[9].updateDate,opportunityStatusHistory[10].updateDate,opportunityStatusHistory[11].updateDate,opportunityStatusHistory[12].updateDate,opportunityStatusHistory[13].updateDate,opportunityStatusHistory[14].updateDate,opportunityStatusHistory[0].daysInOldStatus,opportunityStatusHistory[1].daysInOldStatus,opportunityStatusHistory[2].daysInOldStatus,opportunityStatusHistory[3].daysInOldStatus,opportunityStatusHistory[4].daysInOldStatus,opportunityStatusHistory[5].daysInOldStatus,opportunityStatusHistory[6].daysInOldStatus,opportunityStatusHistory[7].daysInOldStatus,opportunityStatusHistory[8].daysInOldStatus,opportunityStatusHistory[9].daysInOldStatus,opportunityStatusHistory[10].daysInOldStatus,opportunityStatusHistory[11].daysInOldStatus,opportunityStatusHistory[12].daysInOldStatus,opportunityStatusHistory[13].daysInOldStatus,opportunityStatusHistory[14].daysInOldStatus,opportunityStatusHistory[4].data.eventMeta.device,opportunityStatusHistory[0].data.eventMeta.device,opportunityStatusHistory[4].data.eventMeta.platform,opportunityStatusHistory[0].data.eventMeta.platform,opportunityStatusHistory[4].data.eventMeta.browser,opportunityStatusHistory[0].data.eventMeta.browser,broker.name,broker.avatar,broker.email,broker.phoneNo,brokerId,leadSourceId,loanAmount,opportunityInfo.emailAddress,opportunityInfo.fullName,createdAt,lcr.ffSent,opportunityStatusHistory[1].data.userAgentInfo.device,opportunityStatusHistory[2].data.userAgentInfo.device,opportunityStatusHistory[3].data.userAgentInfo.device,opportunityStatusHistory[4].data.userAgentInfo.device,opportunityStatusHistory[5].data.userAgentInfo.device,opportunityStatusHistory[6].data.userAgentInfo.device,opportunityStatusHistory[7].data.userAgentInfo.device,opportunityStatusHistory[0].data.userAgentInfo.device,opportunityStatusHistory[8].data.userAgentInfo.device,opportunityStatusHistory[12].data.userAgentInfo.device,opportunityStatusHistory[1].data.userAgentInfo.platform,opportunityStatusHistory[2].data.userAgentInfo.platform,opportunityStatusHistory[3].data.userAgentInfo.platform,opportunityStatusHistory[4].data.userAgentInfo.platform,opportunityStatusHistory[5].data.userAgentInfo.platform,opportunityStatusHistory[6].data.userAgentInfo.platform,opportunityStatusHistory[7].data.userAgentInfo.platform,opportunityStatusHistory[0].data.userAgentInfo.platform,opportunityStatusHistory[8].data.userAgentInfo.platform,opportunityStatusHistory[12].data.userAgentInfo.platform,opportunityStatusHistory[1].data.userAgentInfo.browser,opportunityStatusHistory[2].data.userAgentInfo.browser,opportunityStatusHistory[3].data.userAgentInfo.browser,opportunityStatusHistory[4].data.userAgentInfo.browser,opportunityStatusHistory[5].data.userAgentInfo.browser,opportunityStatusHistory[6].data.userAgentInfo.browser,opportunityStatusHistory[7].data.userAgentInfo.browser,opportunityStatusHistory[0].data.userAgentInfo.browser,opportunityStatusHistory[8].data.userAgentInfo.browser,opportunityStatusHistory[12].data.userAgentInfo.browser,currentOpportunityStatus.data.userAgentInfo.device,currentOpportunityStatus.data.userAgentInfo.platform,currentOpportunityStatus.data.userAgentInfo.browser,lcr.ffReceived,followUpEmailClickInfo.userAgentInfo.device,followUpEmailClickInfo.userAgentInfo.platform,followUpEmailClickInfo.userAgentInfo.browser,followUpEmailClickInfo.updatedAt,leadCategory,leadSegment,mercuryId,conversionPage,leadSource,applicantInitialLoginInfo.userAgentInfo.device,applicantInitialLoginInfo.userAgentInfo.platform,applicantInitialLoginInfo.userAgentInfo.browser,leadOriginatingPage,pluginName,pluginPageSlug,enquiryId,lcr.submitted,brokerName,ffSent,submitted,lcr.settled,broker,broker.mercuryId
675fbb96e791287228ebb508,675fbb93e84d0b6b63dad139,Lead,2024-12-16T05:33:05.000Z,,,2024-12-16T05:33:10.461Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T05:33:05.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,smarika.t@homeloanexperts.com.au,smarika hletest,2024-12-16T05:33:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,hmdc-calculator,Website - Complete,,,,,How Much Deposit Calculator,/,482960,,,,,,,
675fbc2ee791287228ebc38a,675fbc2ce84d0b6b63dad13a,Lead,2024-12-16T05:35:38.000Z,,,2024-12-16T05:35:42.937Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T05:35:38.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,bikash.s@alaya.co,bikash hletest,2024-12-16T05:35:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Loan Repayment Calculator,/,482961,,,,,,,
675fbc53e791287228ebc69f,675fbc51e84d0b6b63dad13b,Lead,2024-12-16T05:36:16.000Z,,,2024-12-16T05:36:19.322Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T05:36:16.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,smarika.t@homeloanexperts.com.au,smarika hletest,2024-12-16T05:36:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/home-loan-repayment-calculator,Website - Complete,,,,mortgage-calculators%2Fhome-loan-deposit-calculator,Loan Repayment Calculator,/mortgage-calculators/home-loan-repayment-calculator/,482962,,,,,,,
675fbf6de791287228ec1071,675fbf5f8165bbe2c6fd263c,Lead,2024-12-16T05:49:08.000Z,,,2024-12-16T05:49:33.229Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T05:49:08.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,bikash.s@alaya.co,bikash hleteset,2024-12-16T05:49:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Loan Repayment Calculator,/,482963,,,,,,,
675fbfb5e791287228ec1745,675fbfb08165bbe2c6fd263d,Lead,2024-12-16T05:50:31.000Z,,,2024-12-16T05:50:45.202Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T05:50:31.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,smarika.t@homeloanexperts.com.au,smk hletest,2024-12-16T05:50:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/home-loan-repayment-calculator,Website - Complete,,,,mortgage-calculators%2Fhome-loan-repayment-calculator,Loan Repayment Calculator,/mortgage-calculators/home-loan-repayment-calculator/,482964,,,,,,,
675fbfe6e791287228ec1bcd,675fbfe38165bbe2c6fd263e,Lead,2024-12-16T05:51:27.000Z,,,2024-12-16T05:51:34.764Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T05:51:27.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,smarika.t@homeloanexperts.com.au,smarika hletest,2024-12-16T05:51:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Loan Repayment Calculator,/,482965,,,,,,,
675fc083e791287228ec2abe,675fc0828165bbe2c6fd263f,Lead,2024-12-16T05:54:07.000Z,,,2024-12-16T05:54:11.628Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T05:54:07.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,bikash.s@alaya.co,bikash hletest,2024-12-16T05:54:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,stamp-duty-calculator,Website - Complete,,,,,Stamp Duty Calculator,/,482966,,,,,,,
675fc0bee791287228ec307e,675fc0bd8165bbe2c6fd2640,Lead,2024-12-16T05:55:07.000Z,,,2024-12-16T05:55:10.609Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T05:55:07.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,bikash.s@alaya.co,bikash hletest,2024-12-16T05:55:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Loan Repayment Calculator,/,482967,,,,,,,
675fc2abe791287228ec5e7c,675fc29c45a8bbd1bde5d5e6,Lead,2024-12-16T06:02:56.000Z,,,2024-12-16T06:03:23.519Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T06:02:56.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,bikash.s@alaya.com,bikash hletest,2024-12-16T06:02:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Loan Repayment Calculator,/,482968,,,,,,,
675fc2dbe791287228ec633e,675fc2d7bc78b8c35bc34111,Lead,2024-12-16T06:04:02.000Z,,,2024-12-16T06:04:11.604Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T06:04:02.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,smarika.t@homeloanexperts.com.au,smrika hletest,2024-12-16T06:04:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,first-home-owners-grant-calculator,Website - Complete,,,,,FHOG Calculator,/,482969,,,,,,,
675fc3a6e791287228ec76de,675fc3a3bc78b8c35bc34112,Lead,2024-12-16T06:07:27.000Z,,,2024-12-16T06:07:34.563Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T06:07:27.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,bikash.s@alaya.co,bikask hletest,2024-12-16T06:07:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Loan Repayment Calculator,/,482970,,,,,,,
675fc404e791287228ec7f71,675fc402bc78b8c35bc34113,Lead,2024-12-16T06:09:04.000Z,,,2024-12-16T06:09:08.630Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T06:09:04.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,bikash.s@alaya.co,bikash hletest,2024-12-16T06:09:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Loan Repayment Calculator,/,482971,,,,,,,
675fc437e791287228ec8437,675fc435bc78b8c35bc34114,Lead,2024-12-16T06:09:56.000Z,,,2024-12-16T06:09:59.361Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T06:09:56.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,bikash.s@alaya.co,bikash hletest,2024-12-16T06:09:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,hmdc-calculator,Website - Complete,,,,,How Much Deposit Calculator,/,482972,,,,,,,
675fc847e791287228ece478,675fc836ffb54dc60a066f5b,Lead,2024-12-16T06:26:50.000Z,,,2024-12-16T06:27:19.754Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T06:26:50.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,bikash.s@alaya.co,bikash hletest,2024-12-16T06:26:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,income-tax-calculator,Website - Complete,,,,,Loan Repayment Calculator,/,482973,,,,,,,
675fd8dae791287228ee6f1c,675fd8c83dd6f9ad0b81768b,Lead,2024-12-16T07:37:01.000Z,,,2024-12-16T07:38:02.383Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T07:37:01.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,Hletest Sajil Dev,2024-12-16T07:37:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mohit-lal-pradhan-mortgage-broker,Website - Complete,,,,contact-us-page,Enquiry_Form_V3.1,contact-us-page,482974,,,,,,,
675fe536e791287228ef952a,675fe52587062fff9e67e7ce,Lead,2024-12-16T08:29:40.000Z,,,2024-12-16T08:30:46.931Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T08:29:40.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Goran Jakovljevic,,smarika.t@homeloanexperts.com.au,,,,,testingforenquiry@mailinator.com,Hletest Sajil,2024-12-16T08:29:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROKER_PROFILE,broker_profile_page,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mohit-lal-pradhan-mortgage-broker,Broker Profile Page,,,,contact-us-page,Broker Profile Page,contact-us-page,482975,,,,,,,
675fea43e791287228f00d08,675fea324fbe97378802ca04,Lead,2024-12-16T08:51:04.000Z,,,2024-12-16T08:52:19.361Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T08:51:04.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Preeti Kowshik,,sajil.s@homeloanexperts.com.au,,,,,enquiry1@mailinator.com,Hletest Sajil,2024-12-16T08:51:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROKER_PROFILE,broker_profile_page,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mortgage-broker-ujjwal-maharjan,Broker Profile Page,,,,contact-us-page,Broker Profile Page,contact-us-page,482976,,,,,,,
675febfde791287228f03664,675febeb55dacbfa92b54e37,Lead,2024-12-16T08:58:24.000Z,,,2024-12-16T08:59:41.176Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T08:58:24.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Atul Bhuju,,developers@homeloanexperts.com.au,,,,,enquiry2@mailinator.com,Hletest Sajil,2024-12-16T08:58:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDAS,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team,Website - Complete,,,,contact-us-page,Enquiry_Form_V3.1,contact-us-page,482977,,,,,,,
675fecc3e791287228f049cb,675fecbe55dacbfa92b54e38,Lead,2024-12-16T09:02:21.000Z,,,2024-12-16T09:02:59.249Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T09:02:21.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Salina Maharjan,,developers@homeloanexperts.com.au,,,,,enquiry3@mailinator.com,Hletest Sajil,2024-12-16T09:02:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDAS,below300k,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team,Website - Complete,,,,contact-us-page,Enquiry_Form_V3.1,contact-us-page,482978,,,,,,,
675fed49e791287228f0565e,675fed4655dacbfa92b54e39,Lead,2024-12-16T09:04:26.000Z,,,2024-12-16T09:05:13.456Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T09:04:26.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Preeti Kowshik,,sajil.s@homeloanexperts.com.au,,,,,enquiry4@mailinator.com,Hletest Sajil,2024-12-16T09:04:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROKER_PROFILE,broker_profile_page,cf5ba96e-42eb-4691-8a25-188c55ea6179,our-team/mortgage-broker-ujjwal-maharjan,Broker Profile Page,,,,contact-us-page,Broker Profile Page,contact-us-page,482979,,,,,,,
675ff912e791287228f16d1e,675ff900e98cad2d1b8a18bb,Lead,2024-12-16T09:54:59.000Z,,,2024-12-16T09:55:30.140Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T09:54:59.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,sajil hletest dev,2024-12-16T09:54:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/income-tax-calculator,Website - Complete,,,,mortgage-calculators%2Ffirst-home-owners-grant-calculator,Income Tax Calculator,/mortgage-calculators/income-tax-calculator/,482980,,,,,,,
675ff97ee791287228f17755,675ff96d7eab2cf1e8bf24c9,Lead,2024-12-16T09:56:50.000Z,,,2024-12-16T09:57:18.089Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-16T09:56:50.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,sajil hletest,2024-12-16T09:56:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/income-tax-calculator,Website - Complete,,,,mortgage-calculators%2Fincome-tax-calculator,Income Tax Calculator,/mortgage-calculators/income-tax-calculator/,482981,,,,,,,
6760f6efe79128722808bfaa,6760f6e0fba3b5b9c2df88fe,Lead,2024-12-17T03:58:12.000Z,,,2024-12-17T03:58:39.776Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T03:58:12.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil dev,2024-12-17T03:58:12.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,mortgage-calculators%2Ffirst-home-owners-grant-calculator,Shared Equity Scheme Calculator,/shared-equity-scheme/,482982,,,,,,,
6760f8c5e79128722808ec0e,6760f8b66de50e00657eddf2,Lead,2024-12-17T04:06:01.000Z,,,2024-12-17T04:06:29.845Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T04:06:01.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,smarika.t@homeloanexperts.com.au,smarika hletest,2024-12-17T04:06:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/home-loan-deposit-calculator,Website - Complete,,,,mortgage-calculators%2Fhome-loan-deposit-calculator,How Much Deposit Calculator,/mortgage-calculators/home-loan-deposit-calculator/,482983,,,,,,,
6760f920e79128722808f4e5,6760f91b6de50e00657eddf3,Lead,2024-12-17T04:07:51.000Z,,,2024-12-17T04:08:00.146Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T04:07:51.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,smarika.t@homeloanexperts.com.au,smarika hletest,2024-12-17T04:07:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/home-loan-deposit-calculator,Website - Complete,,,,mortgage-calculators%2Fhome-loan-deposit-calculator,How Much Deposit Calculator,/mortgage-calculators/home-loan-deposit-calculator/,482984,,,,,,,
6760f9a3e791287228090131,6760f99f6de50e00657eddf4,Lead,2024-12-17T04:10:05.000Z,,,2024-12-17T04:10:11.221Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T04:10:05.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,550000,smarika.t@homeloanexperts.com.au,smarika hletest,2024-12-17T04:10:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,mortgage-calculators/home-loan-repayment-calculator,Website - Complete,,,,mortgage-calculators%2Fhome-loan-repayment-calculator,Loan Repayment Calculator,/mortgage-calculators/home-loan-repayment-calculator/,482985,,,,,,,
6760fea5e791287228097996,6760fe93bea7dedba7cdb813,Lead,2024-12-17T04:31:01.000Z,,,2024-12-17T04:31:33.046Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T04:31:01.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil two,2024-12-17T04:31:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,mortgage-calculators%2Ffirst-home-owners-grant-calculator,Shared Equity Scheme Calculator,/shared-equity-scheme/,482987,,,,,,,
6760fea5e7912872280979a9,6760fe92753e4d771f49fc15,Lead,2024-12-17T04:31:03.000Z,,,2024-12-17T04:31:33.168Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T04:31:03.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil two,2024-12-17T04:31:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,mortgage-calculators%2Ffirst-home-owners-grant-calculator,Shared Equity Scheme Calculator,/shared-equity-scheme/,482988,,,,,,,
6760fea5e7912872280979b9,6760fe9357d1f5cc5c2d0533,Lead,2024-12-17T04:31:03.000Z,,,2024-12-17T04:31:33.200Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T04:31:03.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil two,2024-12-17T04:31:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,mortgage-calculators%2Ffirst-home-owners-grant-calculator,Shared Equity Scheme Calculator,/shared-equity-scheme/,482989,,,,,,,
676104c3e7912872280a0d9e,676104b4b9da8417b0e5f26e,Lead,2024-12-17T04:57:12.000Z,,,2024-12-17T04:57:39.241Z,,,,,,,,,,,,,,,,,,,,,,,Lead,,,,,,,,,,,,,,,2024-12-17T04:57:12.000Z,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,developers@homeloanexperts.com.au,,,,,sajil.s@homeloanexperts.com.au,hletest sajil dev,2024-12-17T04:57:12.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,Calculator,cf5ba96e-42eb-4691-8a25-188c55ea6179,shared-equity-scheme,Website - Complete,,,,mortgage-calculators%2Ffirst-home-owners-grant-calculator,Shared Equity Scheme Calculator,/shared-equity-scheme/,482990,,,,,,,
